Timestamp,Message Type,Voltage (V),Current (A),Remaining (%),Servo1 Output,Servo2 Output,Servo3 Output,Servo4 Output,Altitude (m),Roll,Pitch,Yaw,Acceleration Z (m/s^2),ESC Data,ESC Info
1771225748.1676261,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225748.3356504,GPS_RAW_INT,,,,,,,,,,,,,,
1771225748.347672,ATTITUDE,,,,,,,,,0.008107802830636501,-0.01822824589908123,-0.00022790540242567658,,,
1771225748.465094,HEARTBEAT,,,,,,,,,,,,,,
1771225748.4766405,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225748.4886231,MISSION_CURRENT,,,,,,,,,,,,,,
1771225748.552654,VFR_HUD,,,,,,,,,,,,,,
1771225748.5646627,ATTITUDE,,,,,,,,,0.008029110729694366,-0.018246900290250778,-0.00022467812232207507,,,
1771225748.6807363,ATTITUDE_TARGET,,,,,,,,,,,,,,
1771225748.698735,RC_CHANNELS,,,,,,,,,,,,,,
1771225748.872,ATTITUDE,,,,,,,,,0.007912958972156048,-0.018223697319626808,-0.00014401668158825487,,,
1771225748.8850012,ALTITUDE,,,,,,,,601.5108032226562,,,,,,
1771225748.8970053,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225748.9080057,EXTENDED_SYS_STATE,,,,,,,,,,,,,,
1771225748.9207911,LOCAL_POSITION_NED,,,,,,,,,,,,,,
1771225748.9327734,SCALED_PRESSURE,,,,,,,,,,,,,,
1771225748.9444761,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,
1771225748.9561965,SYS_STATUS,,,,,,,,,,,,,,
1771225748.974573,UNKNOWN_8,,,,,,,,,,,,,,
1771225748.9866018,GPS_RAW_INT,,,,,,,,,,,,,,
1771225749.0496356,ATTITUDE,,,,,,,,,0.007861807011067867,-0.018167106434702873,-0.000170537517988123,,,
1771225749.1720607,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225749.2887366,ATTITUDE,,,,,,,,,0.007827412337064743,-0.0180596262216568,-0.00015715477638877928,,,
1771225749.352719,RC_CHANNELS,,,,,,,,,,,,,,
1771225749.4389691,HEARTBEAT,,,,,,,,,,,,,,
1771225749.4519706,VFR_HUD,,,,,,,,,,,,,,
1771225749.5356083,ATTITUDE,,,,,,,,,0.008000712841749191,-0.018018605187535286,-0.00018191641720477492,,,
1771225749.5476139,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225749.5596101,MISSION_CURRENT,,,,,,,,,,,,,,
1771225749.7326539,GPS_RAW_INT,,,,,,,,,,,,,,
1771225749.7446234,ATTITUDE,,,,,,,,,0.008187764324247837,-0.017933709546923637,-0.00021240503701847047,,,
1771225749.86666,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225749.9823413,ATTITUDE,,,,,,,,,0.008368369191884995,-0.01779022254049778,-0.00015936861746013165,,,
1771225750.0982697,RC_CHANNELS,,,,,,,,,,,,,,
1771225750.213926,ATTITUDE,,,,,,,,,0.00852610357105732,-0.017688481137156487,-0.00018725375412032008,,,
1771225750.2266185,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225750.3426533,VFR_HUD,,,,,,,,,,,,,,
1771225750.4059896,GPS_RAW_INT,,,,,,,,,,,,,,
1771225750.4180915,ATTITUDE_TARGET,,,,,,,,,,,,,,
1771225750.4321275,HEARTBEAT,,,,,,,,,,,,,,
1771225750.4432075,ATTITUDE,,,,,,,,,0.008631926029920578,-0.017622575163841248,-0.00017302918422501534,,,
1771225750.5076017,MISSION_CURRENT,,,,,,,,,,,,,,
1771225750.5708487,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225750.6882637,ATTITUDE,,,,,,,,,0.008690984919667244,-0.017549751326441765,-0.00011358344636391848,,,
1771225750.7525945,RC_CHANNELS,,,,,,,,,,,,,,
1771225750.920595,ATTITUDE,,,,,,,,,0.008244720287621021,-0.01719239167869091,5.0263206503586844e-05,,,
1771225750.938195,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225751.10591,GPS_RAW_INT,,,,,,,,,,,,,,
1771225751.1703107,ATTITUDE,,,,,,,,,0.008241242729127407,-0.017036423087120056,0.0003403755254112184,,,
1771225751.1823175,VFR_HUD,,,,,,,,,,,,,,
1771225751.2466052,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225751.364027,ATTITUDE,,,,,,,,,0.008372286334633827,-0.017093516886234283,0.0005115300882607698,,,
1771225751.4805477,HEARTBEAT,,,,,,,,,,,,,,
1771225751.4985921,RC_CHANNELS,,,,,,,,,,,,,,
1771225751.5626013,MISSION_CURRENT,,,,,,,,,,,,,,
1771225751.5746427,GPS_STATUS,,,,,,,,,,,,,,
1771225751.5925908,ATTITUDE,,,,,,,,,0.008412615396082401,-0.017051763832569122,0.0006132447742857039,,,
1771225751.609596,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225751.7805848,GPS_RAW_INT,,,,,,,,,,,,,,
1771225751.8446224,ATTITUDE,,,,,,,,,0.00850288849323988,-0.01702404022216797,0.0007280475692823529,,,
1771225752.0128655,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225752.0255756,VFR_HUD,,,,,,,,,,,,,,
1771225752.0898106,ATTITUDE,,,,,,,,,0.008413038216531277,-0.01650135964155197,0.0007441139896400273,,,
1771225752.1565936,ATTITUDE_TARGET,,,,,,,,,,,,,,
1771225752.1685746,RC_CHANNELS,,,,,,,,,,,,,,
1771225752.341585,ATTITUDE,,,,,,,,,0.007388693746179342,-0.015830576419830322,0.0030000333208590746,,,
1771225752.3543541,ALTITUDE,,,,,,,,601.4659423828125,,,,,,
1771225752.3665712,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225752.3785865,EXTENDED_SYS_STATE,,,,,,,,,,,,,,
1771225752.3905857,LOCAL_POSITION_NED,,,,,,,,,,,,,,
1771225752.4025793,SCALED_PRESSURE,,,,,,,,,,,,,,
1771225752.4145806,SERVO_OUTPUT_RAW,,,,598,716,666,785,,,,,,,
1771225752.4319777,SYS_STATUS,,,,,,,,,,,,,,
1771225752.4445026,UNKNOWN_8,,,,,,,,,,,,,,
1771225752.456286,HEARTBEAT,,,,,,,,,,,,,,
1771225752.4682868,GPS_RAW_INT,,,,,,,,,,,,,,
1771225752.5325906,ATTITUDE,,,,,,,,,0.006585146300494671,-0.016147809103131294,0.005802111700177193,,,
1771225752.5445821,MISSION_CURRENT,,,,,,,,,,,,,,
1771225752.6605878,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225752.7239158,BATTERY_STATUS,11.812,6.66,64,,,,,,,,,,,
1771225752.735931,ESTIMATOR_STATUS,,,,,,,,,,,,,,
1771225752.748584,ATTITUDE,,,,,,,,,0.0022620412055402994,-0.013926575891673565,0.01349594909697771,,,
1771225752.86608,RC_CHANNELS,,,,,,,,,,,,,,
1771225752.930865,VFR_HUD,,,,,,,,,,,,,,
1771225753.0502052,ATTITUDE,,,,,,,,,0.0020950681064277887,-0.012419364415109158,0.034619059413671494,,,
1771225753.0622094,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225753.1844351,GPS_RAW_INT,,,,,,,,,,,,,,
1771225753.2484632,ATTITUDE,,,,,,,,,-0.0067241135984659195,-0.011983887292444706,0.07043468952178955,,,
1771225753.3704734,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225753.4338346,HEARTBEAT,,,,,,,,,,,,,,
1771225753.4981258,ATTITUDE,,,,,,,,,-0.006637190002948046,-0.013699693605303764,0.12830516695976257,,,
1771225753.5625777,RC_CHANNELS,,,,,,,,,,,,,,
1771225753.5745866,MISSION_CURRENT,,,,,,,,,,,,,,
1771225753.6912653,ATTITUDE,,,,,,,,,-0.0011328302789479494,-0.014548446983098984,0.20551572740077972,,,
1771225753.7034717,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225753.8195975,VFR_HUD,,,,,,,,,,,,,,
1771225753.8371274,GPS_RAW_INT,,,,,,,,,,,,,,
1771225753.901556,ATTITUDE_TARGET,,,,,,,,,,,,,,
1771225753.913369,ATTITUDE,,,,,,,,,-0.025378374382853508,-0.003048109821975231,0.3096952438354492,,,
1771225754.081544,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225754.1454253,ATTITUDE,,,,,,,,,-0.018643440678715706,-0.011943359859287739,0.46252501010894775,,,
1771225754.21306,RC_CHANNELS,,,,,,,,,,,,,,
1771225754.3824065,ATTITUDE,,,,,,,,,-0.007000921759754419,-0.00969102792441845,0.6798352003097534,,,
1771225754.4460785,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225754.4580836,HEARTBEAT,,,,,,,,,,,,,,
1771225754.5746958,GPS_RAW_INT,,,,,,,,,,,,,,
1771225754.5924513,MISSION_CURRENT,,,,,,,,,,,,,,
1771225754.604542,ATTITUDE,,,,,,,,,-0.0018412399804219604,-0.01534583605825901,0.9868552684783936,,,
1771225754.6682475,VFR_HUD,,,,,,,,,,,,,,
1771225754.7380226,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225754.9077606,ATTITUDE,,,,,,,,,-0.0045908717438578606,-0.015511727891862392,1.403908371925354,,,
1771225754.919773,RC_CHANNELS,,,,,,,,,,,,,,
1771225755.1405654,GPS_STATUS,,,,,,,,,,,,,,
1771225755.1585696,ATTITUDE,,,,,,,,,-0.005851763766258955,-0.01728169620037079,1.868204116821289,,,
1771225755.171558,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225755.23403,GPS_RAW_INT,,,,,,,,,,,,,,
1771225755.3055508,ATTITUDE,,,,,,,,,-0.010240781120955944,-0.011337362229824066,2.425999879837036,,,
1771225755.4746528,HEARTBEAT,,,,,,,,,,,,,,
1771225755.486744,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225755.4982712,VFR_HUD,,,,,,,,,,,,,,
1771225755.5624282,ATTITUDE,,,,,,,,,-0.009027288295328617,-0.004668915644288063,3.0449581146240234,,,
1771225755.626107,MISSION_CURRENT,,,,,,,,,,,,,,
1771225755.638188,ATTITUDE_TARGET,,,,,,,,,,,,,,
1771225755.6501884,RC_CHANNELS,,,,,,,,,,,,,,
1771225755.7701428,ATTITUDE,,,,,,,,,-0.0053896838799119,-0.0035300678573548794,-2.537163257598877,,,
1771225755.886558,ALTITUDE,,,,,,,,601.1329956054688,,,,,,
1771225755.9045553,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225755.9168684,EXTENDED_SYS_STATE,,,,,,,,,,,,,,
1771225755.927878,LOCAL_POSITION_NED,,,,,,,,,,,,,,
1771225755.9408767,SCALED_PRESSURE,,,,,,,,,,,,,,
1771225755.9525325,SERVO_OUTPUT_RAW,,,,871,1126,988,1242,,,,,,,
1771225755.9645407,SYS_STATUS,,,,,,,,,,,,,,
1771225755.976535,UNKNOWN_8,,,,,,,,,,,,,,
1771225755.9945662,GPS_RAW_INT,,,,,,,,,,,,,,
1771225756.0065775,ATTITUDE,,,,,,,,,-0.0026559345424175262,0.003798574674874544,-1.741100788116455,,,
1771225756.1240947,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225756.2423813,ATTITUDE,,,,,,,,,0.0011821415973827243,0.0008541609859094024,-0.9412025213241577,,,
1771225756.358694,RC_CHANNELS,,,,,,,,,,,,,,
1771225756.3765247,VFR_HUD,,,,,,,,,,,,,,
1771225756.4405181,HEARTBEAT,,,,,,,,,,,,,,
1771225756.5045693,ATTITUDE,,,,,,,,,-0.0003878121788147837,-0.00885229092091322,-0.07657831907272339,,,
1771225756.516572,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225756.5802188,MISSION_CURRENT,,,,,,,,,,,,,,
1771225756.6505198,GPS_RAW_INT,,,,,,,,,,,,,,
1771225756.7139497,ATTITUDE,,,,,,,,,-0.001937897759489715,-0.003718065097928047,0.8110964894294739,,,
1771225756.836555,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225756.9535792,ATTITUDE,,,,,,,,,-0.004736509174108505,-0.006860998924821615,1.8041744232177734,,,
1771225757.0235162,RC_CHANNELS,,,,,,,,,,,,,,
1771225757.1932592,ATTITUDE,,,,,,,,,-0.0033179023303091526,-0.00635682325810194,2.9064600467681885,,,
1771225757.2047677,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225757.2760224,VFR_HUD,,,,,,,,,,,,,,
1771225757.3925579,ATTITUDE_TARGET,,,,,,,,,,,,,,
1771225757.4105291,GPS_RAW_INT,,,,,,,,,,,,,,
1771225757.422532,ATTITUDE,,,,,,,,,0.0001365480711683631,0.00835354533046484,-2.2180423736572266,,,
1771225757.4345052,HEARTBEAT,,,,,,,,,,,,,,
1771225757.4458404,PING,,,,,,,,,,,,,,
1771225757.51061,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225757.6285212,MISSION_CURRENT,,,,,,,,,,,,,,
1771225757.6405804,ATTITUDE,,,,,,,,,0.004351045470684767,0.00449680769816041,-0.9969099164009094,,,
1771225757.756437,RC_CHANNELS,,,,,,,,,,,,,,
1771225757.8750596,ATTITUDE,,,,,,,,,0.002295207930728793,0.0006536118453368545,0.37579241394996643,,,
1771225757.887499,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225758.0619667,GPS_RAW_INT,,,,,,,,,,,,,,
1771225758.1265042,VFR_HUD,,,,,,,,,,,,,,
1771225758.3486154,ATTITUDE,,,,,,,,,0.01478871051222086,0.014397107996046543,-2.806767225265503,,,
1771225758.4135427,RC_CHANNELS,,,,,,,,,,,,,,
1771225758.477575,HEARTBEAT,,,,,,,,,,,,,,
1771225758.5935414,GPS_STATUS,,,,,,,,,,,,,,
1771225758.60549,ATTITUDE,,,,,,,,,0.011290667578577995,0.0026528406888246536,-1.1568427085876465,,,
1771225758.623451,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225758.635508,MISSION_CURRENT,,,,,,,,,,,,,,
1771225758.699493,GPS_RAW_INT,,,,,,,,,,,,,,
1771225758.814963,ATTITUDE,,,,,,,,,0.004990153014659882,0.007010644767433405,0.6175702810287476,,,
1771225758.9324908,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225759.018039,VFR_HUD,,,,,,,,,,,,,,
1771225759.0310407,ATTITUDE,,,,,,,,,0.011302224360406399,0.0069364202208817005,2.4217538833618164,,,
1771225759.099493,ATTITUDE_TARGET,,,,,,,,,,,,,,
1771225759.11149,RC_CHANNELS,,,,,,,,,,,,,,
1771225759.3330479,ATTITUDE,,,,,,,,,0.00283253937959671,0.0008060699910856783,-1.9283897876739502,,,
1771225759.3453295,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225759.3564205,ALTITUDE,,,,,,,,601.5821533203125,,,,,,
1771225759.3680024,EXTENDED_SYS_STATE,,,,,,,,,,,,,,
1771225759.3864887,LOCAL_POSITION_NED,,,,,,,,,,,,,,
1771225759.3981557,SCALED_PRESSURE,,,,,,,,,,,,,,
1771225759.4104795,SERVO_OUTPUT_RAW,,,,1130,1175,1086,1131,,,,,,,
1771225759.4224863,SYS_STATUS,,,,,,,,,,,,,,
1771225759.4344797,UNKNOWN_8,,,,,,,,,,,,,,
1771225759.4464984,GPS_RAW_INT,,,,,,,,,,,,,,
1771225759.4584785,HEARTBEAT,,,,,,,,,,,,,,
1771225759.4758213,ATTITUDE,,,,,,,,,0.007548342924565077,0.0036557591520249844,0.15657709538936615,,,
1771225759.6476061,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225759.6655395,MISSION_CURRENT,,,,,,,,,,,,,,
1771225759.6775398,BATTERY_STATUS,11.409,14.57,34,,,,,,,,,,,
1771225759.6894755,ESTIMATOR_STATUS,,,,,,,,,,,,,,
1771225759.7568965,ATTITUDE,,,,,,,,,0.009352605789899826,0.011012297123670578,2.145538330078125,,,
1771225759.8207483,RC_CHANNELS,,,,,,,,,,,,,,
1771225759.8334737,VFR_HUD,,,,,,,,,,,,,,
1771225759.950457,ATTITUDE,,,,,,,,,0.010757522657513618,-0.0023349907714873552,-2.0462002754211426,,,
1771225759.9619665,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225760.132422,GPS_RAW_INT,,,,,,,,,,,,,,
1771225760.1957662,ATTITUDE,,,,,,,,,-0.004000947345048189,0.0003137968305964023,0.05573149025440216,,,
1771225760.3177087,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225760.4354658,ATTITUDE,,,,,,,,,0.017523204907774925,0.011642618104815483,2.2560935020446777,,,
1771225760.4474735,HEARTBEAT,,,,,,,,,,,,,,
1771225760.45947,RC_CHANNELS,,,,,,,,,,,,,,
1771225760.6267898,MISSION_CURRENT,,,,,,,,,,,,,,
1771225760.6394587,ATTITUDE,,,,,,,,,-0.00041137286461889744,-0.006560128647834063,-1.836049199104309,,,
1771225760.7036376,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225760.715482,VFR_HUD,,,,,,,,,,,,,,
1771225760.8314655,ATTITUDE_TARGET,,,,,,,,,,,,,,
1771225760.8434646,GPS_RAW_INT,,,,,,,,,,,,,,
1771225760.9084594,ATTITUDE,,,,,,,,,0.003918468486517668,0.0038398317992687225,0.5372449159622192,,,
1771225760.9757178,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225761.0909238,ATTITUDE,,,,,,,,,0.00585138751193881,0.0031451100949198008,2.7815451622009277,,,
1771225761.209437,RC_CHANNELS,,,,,,,,,,,,,,
1771225761.3793483,ATTITUDE,,,,,,,,,3.980713154305704e-05,-0.0009157845051959157,-1.1864644289016724,,,
1771225761.391348,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225761.4554844,HEARTBEAT,,,,,,,,,,,,,,
1771225761.5206783,GPS_RAW_INT,,,,,,,,,,,,,,
1771225761.5844555,ATTITUDE,,,,,,,,,0.005305806174874306,0.0008433972834609449,1.1248013973236084,,,
1771225761.596451,VFR_HUD,,,,,,,,,,,,,,
1771225761.6601794,MISSION_CURRENT,,,,,,,,,,,,,,
1771225761.7298677,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225761.8465214,ATTITUDE,,,,,,,,,-0.006784606259316206,0.0012416304089128971,-2.91151762008667,,,
1771225761.8585181,RC_CHANNELS,,,,,,,,,,,,,,
1771225762.079259,GPS_STATUS,,,,,,,,,,,,,,
1771225762.0912685,ATTITUDE,,,,,,,,,0.010186044499278069,0.007939169183373451,-0.5100954174995422,,,
1771225762.1092708,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225762.225489,GPS_RAW_INT,,,,,,,,,,,,,,
1771225762.2907422,ATTITUDE,,,,,,,,,0.019413812085986137,-0.022284919396042824,1.7429934740066528,,,
1771225762.40744,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225762.4186823,HEARTBEAT,,,,,,,,,,,,,,
1771225762.48348,VFR_HUD,,,,,,,,,,,,,,
1771225762.4954474,ATTITUDE,,,,,,,,,0.007987907156348228,0.008665845729410648,-2.257963180541992,,,
1771225762.6114573,ATTITUDE_TARGET,,,,,,,,,,,,,,
1771225762.6234546,RC_CHANNELS,,,,,,,,,,,,,,
1771225762.6354373,MISSION_CURRENT,,,,,,,,,,,,,,
1771225762.8044348,ATTITUDE,,,,,,,,,0.006597051862627268,-0.0037785938475281,-0.023901745676994324,,,
1771225762.8164394,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225762.8284345,ALTITUDE,,,,,,,,601.756591796875,,,,,,
1771225762.83991,EXTENDED_SYS_STATE,,,,,,,,,,,,,,
1771225762.858434,LOCAL_POSITION_NED,,,,,,,,,,,,,,
1771225762.870443,SCALED_PRESSURE,,,,,,,,,,,,,,
1771225762.8816688,SERVO_OUTPUT_RAW,,,,980,952,1200,1173,,,,,,,
1771225762.8944364,SYS_STATUS,,,,,,,,,,,,,,
1771225762.9056358,UNKNOWN_8,,,,,,,,,,,,,,
1771225762.9176474,GPS_RAW_INT,,,,,,,,,,,,,,
1771225762.9825222,ATTITUDE,,,,,,,,,0.0027673281729221344,0.01158993225544691,2.242799997329712,,,
1771225763.0994499,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225763.214692,ATTITUDE,,,,,,,,,0.006291819270700216,-0.023070301860570908,-1.9052925109863281,,,
1771225763.2854338,RC_CHANNELS,,,,,,,,,,,,,,
1771225763.3494344,VFR_HUD,,,,,,,,,,,,,,
1771225763.4183028,ATTITUDE,,,,,,,,,-0.02137409709393978,-0.0015975187998265028,-0.020977918058633804,,,
1771225763.429907,HEARTBEAT,,,,,,,,,,,,,,
1771225763.4429727,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225763.6104307,GPS_RAW_INT,,,,,,,,,,,,,,
1771225763.674478,ATTITUDE,,,,,,,,,0.003516577649861574,-0.004434019792824984,1.5502923727035522,,,
1771225763.6864479,MISSION_CURRENT,,,,,,,,,,,,,,
1771225763.8077092,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225763.8724267,ATTITUDE,,,,,,,,,0.007439983543008566,-0.023684697225689888,2.8314387798309326,,,
1771225763.9945893,RC_CHANNELS,,,,,,,,,,,,,,
1771225764.1684217,ATTITUDE,,,,,,,,,-0.012706801295280457,-0.019411684945225716,-2.503167152404785,,,
1771225764.180422,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225764.2454207,VFR_HUD,,,,,,,,,,,,,,
1771225764.3084304,ATTITUDE_TARGET,,,,,,,,,,,,,,
1771225764.3207572,GPS_RAW_INT,,,,,,,,,,,,,,
1771225764.3327606,ATTITUDE,,,,,,,,,-0.0042144618928432465,-0.005845602601766586,-1.9301701784133911,,,
1771225764.454443,HEARTBEAT,,,,,,,,,,,,,,
1771225764.518413,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225764.640416,ATTITUDE,,,,,,,,,0.004376306664198637,-0.008328765630722046,-1.6920071840286255,,,
1771225764.6524105,RC_CHANNELS,,,,,,,,,,,,,,
1771225764.6644156,MISSION_CURRENT,,,,,,,,,,,,,,
1771225764.831677,ATTITUDE,,,,,,,,,0.006462653633207083,-0.013840530067682266,-1.6833397150039673,,,
1771225764.8439364,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225765.0145674,GPS_RAW_INT,,,,,,,,,,,,,,
1771225765.025947,ATTITUDE,,,,,,,,,0.005473245866596699,-0.015816522762179375,-1.683024287223816,,,
1771225765.0911877,VFR_HUD,,,,,,,,,,,,,,
1771225765.160408,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225765.2764099,ATTITUDE,,,,,,,,,0.004924951586872339,-0.016030950471758842,-1.6830389499664307,,,
1771225765.3404036,RC_CHANNELS,,,,,,,,,,,,,,
1771225765.4570026,HEARTBEAT,,,,,,,,,,,,,,
1771225765.5207012,GPS_STATUS,,,,,,,,,,,,,,
1771225765.5337093,ATTITUDE,,,,,,,,,0.005005653947591782,-0.015784606337547302,-1.682965636253357,,,
1771225765.5458286,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225765.712634,MISSION_CURRENT,,,,,,,,,,,,,,
1771225765.7246344,GPS_RAW_INT,,,,,,,,,,,,,,
1771225765.7366357,ATTITUDE,,,,,,,,,0.005269400775432587,-0.015666570514440536,-1.6828699111938477,,,
1771225765.910948,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225765.9754739,VFR_HUD,,,,,,,,,,,,,,
1771225765.9874783,ATTITUDE,,,,,,,,,0.005527831614017487,-0.015540633350610733,-1.6827185153961182,,,
1771225766.1026483,ATTITUDE_TARGET,,,,,,,,,,,,,,
1771225766.1146479,RC_CHANNELS,,,,,,,,,,,,,,
1771225766.234861,ATTITUDE,,,,,,,,,0.005683284252882004,-0.015626730397343636,-1.6827125549316406,,,
1771225766.2477174,ALTITUDE,,,,,,,,601.5187377929688,,,,,,
1771225766.2593899,ATTITUDE_QUATERNION,,,,,,,,,,,,,,
1771225766.2715325,EXTENDED_SYS_STATE,,,,,,,,,,,,,,
1771225766.2833934,LOCAL_POSITION_NED,,,,,,,,,,,,,,
1771225766.2953534,SCALED_PRESSURE,,,,,,,,,,,,,,
1771225766.3073542,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,
1771225766.3253593,SYS_STATUS,,,,,,,,,,,,,,
