Timestamp,Message Type,Voltage (V),Current (A),Remaining (%),Servo1 Output,Servo2 Output,Servo8 Output,Servo4 Output,Altitude (m),Roll,Pitch,Yaw,Acceleration Z (m/s^2),Local X (m),Local Y (m),Local Z (m),Vibration X,Vibration Y,Vibration Z,ESC Info
1771013652.3226693,ALTITUDE,,,,,,,,594.1123046875,,,,,,,,,,,
1771013652.4021914,LOCAL_POSITION_NED,,,,,,,,,,,,,0.005423824302852154,0.010484769009053707,0.24223871529102325,,,,
1771013652.4289646,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,
1771013652.487227,ATTITUDE,,,,,,,,,0.0023393179289996624,-0.019655397161841393,0.0014138873666524887,,,,,,,,
1771013652.7310328,ATTITUDE,,,,,,,,,0.002320194384083152,-0.019673043861985207,0.0013032923452556133,,,,,,,,
1771013652.9760532,ATTITUDE,,,,,,,,,0.0022540302015841007,-0.019728466868400574,0.0012511508539319038,,,,,,,,
1771013653.1723073,ATTITUDE,,,,,,,,,0.0022578907664865255,-0.019788606092333794,0.0012011898215860128,,,,,,,,
1771013653.3688269,ATTITUDE,,,,,,,,,0.0022613711189478636,-0.01986503042280674,0.0011225318303331733,,,,,,,,
1771013653.5538807,ATTITUDE,,,,,,,,,0.0022047164384275675,-0.01987743191421032,0.0011455686762928963,,,,,,,,
1771013653.832595,ATTITUDE,,,,,,,,,0.0021312010940164328,-0.019859595224261284,0.0010958120692521334,,,,,,,,
1771013654.0328753,ATTITUDE,,,,,,,,,0.002076618140563369,-0.019884683191776276,0.0009733719634823501,,,,,,,,
1771013654.2726262,ATTITUDE,,,,,,,,,0.002003355883061886,-0.019918447360396385,0.0009209589334204793,,,,,,,,
1771013654.4553742,ATTITUDE,,,,,,,,,0.0019233848433941603,-0.019912928342819214,0.0009351710905320942,,,,,,,,
1771013654.6424315,ATTITUDE,,,,,,,,,0.001861247350461781,-0.019910812377929688,0.0008910872275009751,,,,,,,,
1771013654.9359157,ATTITUDE,,,,,,,,,0.0017700877506285906,-0.01986042410135269,0.0009043922182172537,,,,,,,,
1771013655.1185708,ATTITUDE,,,,,,,,,0.0017680673627182841,-0.019825950264930725,0.0007817177684046328,,,,,,,,
1771013655.353713,ATTITUDE,,,,,,,,,0.0016348351491615176,-0.01979091949760914,0.0006572355050593615,,,,,,,,
1771013655.5308924,ATTITUDE,,,,,,,,,0.0015217441832646728,-0.01967417076230049,0.000681717530824244,,,,,,,,
1771013655.597586,ALTITUDE,,,,,,,,594.2022094726562,,,,,,,,,,,
1771013655.6303012,LOCAL_POSITION_NED,,,,,,,,,,,,,0.005355781875550747,0.007217908278107643,0.2650264501571655,,,,
1771013655.6548593,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,
1771013655.7537868,ATTITUDE,,,,,,,,,0.0014425095869228244,-0.019566673785448074,0.000599428080022335,,,,,,,,
1771013655.9568372,ATTITUDE,,,,,,,,,0.0013145279372110963,-0.019518421962857246,0.0005758546758443117,,,,,,,,
1771013655.9741917,BATTERY_STATUS,12.036,0.0,79,,,,,,,,,,,,,,,,
1771013656.2343802,ATTITUDE,,,,,,,,,0.0013297514524310827,-0.019459428265690804,0.0004897979670204222,,,,,,,,
1771013656.4180279,ATTITUDE,,,,,,,,,0.001287864870391786,-0.01941481977701187,0.00041744791087694466,,,,,,,,
1771013656.614593,ATTITUDE,,,,,,,,,0.0012625498929992318,-0.01938495598733425,0.00041148322634398937,,,,,,,,
1771013656.814235,ATTITUDE,,,,,,,,,0.0012074937112629414,-0.019349589943885803,0.0004036028403788805,,,,,,,,
1771013657.0624325,ATTITUDE,,,,,,,,,0.0011664952617138624,-0.019327396526932716,0.00039483324508182704,,,,,,,,
1771013657.2675965,ATTITUDE,,,,,,,,,0.0010361396707594395,-0.019338907673954964,0.0003703928960021585,,,,,,,,
1771013657.5003436,ATTITUDE,,,,,,,,,0.0009172021527774632,-0.01927269622683525,0.0004434803850017488,,,,,,,,
1771013657.742269,ATTITUDE,,,,,,,,,0.0008132671355269849,-0.019244994968175888,0.0004850735713262111,,,,,,,,
1771013657.9131463,ATTITUDE,,,,,,,,,0.0007064388482831419,-0.01917300559580326,0.0005297081079334021,,,,,,,,
1771013658.167531,ATTITUDE,,,,,,,,,0.0007852482958696783,-0.019079850986599922,0.0005455486825667322,,,,,,,,
1771013658.3374133,ATTITUDE,,,,,,,,,0.0008638916769996285,-0.019036922603845596,0.0005308457766659558,,,,,,,,
1771013658.5924866,ATTITUDE,,,,,,,,,0.0009765888098627329,-0.01902034506201744,0.0004477511392906308,,,,,,,,
1771013658.812543,ATTITUDE,,,,,,,,,0.0010322111193090677,-0.018928162753582,0.00029913996695540845,,,,,,,,
1771013658.88263,ALTITUDE,,,,,,,,594.4320678710938,,,,,,,,,,,
1771013658.904545,LOCAL_POSITION_NED,,,,,,,,,,,,,0.003148830495774746,0.0056181177496910095,0.2648111581802368,,,,
1771013658.9271011,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,
1771013659.0429082,ATTITUDE,,,,,,,,,0.0011602730955928564,-0.01883525960147381,0.00028437672881409526,,,,,,,,
1771013659.2422726,ATTITUDE,,,,,,,,,0.0012744143605232239,-0.01879281736910343,0.00031688500894233584,,,,,,,,
1771013659.422166,ATTITUDE,,,,,,,,,0.0013240829575806856,-0.0187759418040514,0.00043129627010785043,,,,,,,,
1771013659.6113136,ATTITUDE,,,,,,,,,0.001386666321195662,-0.018740413710474968,0.00044699330464936793,,,,,,,,
1771013659.9029086,ATTITUDE,,,,,,,,,0.001496015232987702,-0.018709365278482437,0.00036920042475685477,,,,,,,,
1771013660.0820403,ATTITUDE,,,,,,,,,0.001585224294103682,-0.01867850497364998,0.0003318280214443803,,,,,,,,
1771013660.3343995,ATTITUDE,,,,,,,,,0.00158988730981946,-0.01863902620971203,0.0004412652342580259,,,,,,,,
1771013660.5280223,ATTITUDE,,,,,,,,,0.001617905218154192,-0.01865423657000065,0.00048299517948180437,,,,,,,,
1771013660.722705,ATTITUDE,,,,,,,,,0.0016622841358184814,-0.018604295328259468,0.0005234165582805872,,,,,,,,
1771013661.0154822,ATTITUDE,,,,,,,,,0.0016515477327629924,-0.01855178363621235,0.0004889760166406631,,,,,,,,
1771013661.1733348,ATTITUDE,,,,,,,,,0.0016905146185308695,-0.018515311181545258,0.0005053529166616499,,,,,,,,
1771013661.422854,ATTITUDE,,,,,,,,,0.0017520703841000795,-0.018485045060515404,0.0006030786316841841,,,,,,,,
1771013661.5977356,ATTITUDE,,,,,,,,,0.001722387271001935,-0.018424736335873604,0.0006843595765531063,,,,,,,,
1771013661.8100905,ATTITUDE,,,,,,,,,0.0017019786173477769,-0.018376383930444717,0.0006707540596835315,,,,,,,,
1771013662.0370212,ATTITUDE,,,,,,,,,0.0016475588781759143,-0.018405823037028313,0.0007041033240966499,,,,,,,,
1771013662.1648414,ALTITUDE,,,,,,,,594.00927734375,,,,,,,,,,,
1771013662.1880453,LOCAL_POSITION_NED,,,,,,,,,,,,,0.0010506492108106613,0.008595271967351437,0.26794683933258057,,,,
1771013662.2122037,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,
1771013662.3024075,ATTITUDE,,,,,,,,,0.001636029570363462,-0.01834207773208618,0.0007894276641309261,,,,,,,,
1771013662.4958386,ATTITUDE,,,,,,,,,0.0016727789770811796,-0.018445748835802078,0.0007500465726479888,,,,,,,,
1771013662.5043979,BATTERY_STATUS,12.024,0.0,79,,,,,,,,,,,,,,,,
1771013662.7069745,ATTITUDE,,,,,,,,,0.0016578176291659474,-0.018568245694041252,0.0007755759870633483,,,,,,,,
1771013662.9121983,ATTITUDE,,,,,,,,,0.0016329229110851884,-0.018742265179753304,0.0008052842458710074,,,,,,,,
1771013663.1043997,ATTITUDE,,,,,,,,,0.0015881034778431058,-0.018879910930991173,0.000809818331617862,,,,,,,,
1771013663.3428798,ATTITUDE,,,,,,,,,0.0016169564332813025,-0.019045062363147736,0.0008436855860054493,,,,,,,,
1771013663.6179643,ATTITUDE,,,,,,,,,0.001534131821244955,-0.019210869446396828,0.0008110099588520825,,,,,,,,
1771013663.762639,ATTITUDE,,,,,,,,,0.0015009292401373386,-0.019395198673009872,0.0008889781893230975,,,,,,,,
1771013663.95355,ATTITUDE,,,,,,,,,0.0014843236422166228,-0.01956888847053051,0.0008490703767165542,,,,,,,,
1771013664.2026844,ATTITUDE,,,,,,,,,0.0014449791051447392,-0.019716715440154076,0.0007923803059384227,,,,,,,,
1771013664.4525464,ATTITUDE,,,,,,,,,0.001421300694346428,-0.019759900867938995,0.0007287420448847115,,,,,,,,
1771013664.7028282,ATTITUDE,,,,,,,,,0.0014260753523558378,-0.019858162850141525,0.000639114819932729,,,,,,,,
1771013664.8624127,ATTITUDE,,,,,,,,,0.0013834255514666438,-0.019983390346169472,0.0005702972994185984,,,,,,,,
1771013665.0524285,ATTITUDE,,,,,,,,,0.0012642070651054382,-0.019985776394605637,0.0005312178982421756,,,,,,,,
1771013665.2633986,ATTITUDE,,,,,,,,,0.0011428878642618656,-0.020024161785840988,0.0004255142412148416,,,,,,,,
1771013665.43242,ALTITUDE,,,,,,,,594.4769897460938,,,,,,,,,,,
1771013665.4548185,LOCAL_POSITION_NED,,,,,,,,,,,,,0.007152322679758072,0.007618437521159649,0.27216270565986633,,,,
1771013665.482084,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,
1771013665.5371234,ATTITUDE,,,,,,,,,0.001047873985953629,-0.02008003182709217,0.0003658306086435914,,,,,,,,
1771013665.7328994,ATTITUDE,,,,,,,,,0.0009826704626902938,-0.02010372094810009,0.0003196216421201825,,,,,,,,
1771013665.935657,ATTITUDE,,,,,,,,,0.0008801274234429002,-0.020160067826509476,0.0002754076267592609,,,,,,,,
1771013666.1721313,ATTITUDE,,,,,,,,,0.0008869660669006407,-0.020186740905046463,0.00019345179316587746,,,,,,,,
1771013666.3851802,ATTITUDE,,,,,,,,,0.0007542230887338519,-0.02013411745429039,0.00012037312990287319,,,,,,,,
1771013666.6220016,ATTITUDE,,,,,,,,,0.0006958387675695121,-0.02009226568043232,6.562723137903959e-05,,,,,,,,
1771013666.8704138,ATTITUDE,,,,,,,,,0.0006529188249260187,-0.020108018070459366,-1.7308324459008873e-05,,,,,,,,
1771013667.035056,ATTITUDE,,,,,,,,,0.0006399508565664291,-0.02012447454035282,-6.850592762930319e-05,,,,,,,,
1771013667.2211,ATTITUDE,,,,,,,,,0.0006848014309071004,-0.020176004618406296,-0.0001726030750432983,,,,,,,,
1771013667.4444892,ATTITUDE,,,,,,,,,0.000866079528350383,-0.0202020350843668,-0.00026270095258951187,,,,,,,,
1771013667.6626189,ATTITUDE,,,,,,,,,0.0009561273036524653,-0.020151721313595772,-0.0003435779653955251,,,,,,,,
1771013667.925914,ATTITUDE,,,,,,,,,0.0011232859687879682,-0.020155541598796844,-0.00043334136717021465,,,,,,,,
1771013668.1120396,ATTITUDE,,,,,,,,,0.001246833591721952,-0.020145630463957787,-0.00041318137664347887,,,,,,,,
1771013668.3147826,ATTITUDE,,,,,,,,,0.0013875402510166168,-0.020162075757980347,-0.000418490672018379,,,,,,,,
1771013668.5326602,ATTITUDE,,,,,,,,,0.0014775039162486792,-0.020166536793112755,-0.00040691610774956644,,,,,,,,
1771013668.7022467,ALTITUDE,,,,,,,,594.0488891601562,,,,,,,,,,,
1771013668.7263577,LOCAL_POSITION_NED,,,,,,,,,,,,,0.006163007114082575,0.007541283965110779,0.27383825182914734,,,,
1771013668.7540226,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,
1771013668.8035538,ATTITUDE,,,,,,,,,0.00156816141679883,-0.02013154700398445,-0.00044789499952457845,,,,,,,,
1771013669.0224233,ATTITUDE,,,,,,,,,0.0016389165539294481,-0.02008543349802494,-0.0004391850088723004,,,,,,,,
1771013669.0345354,BATTERY_STATUS,12.028,0.0,79,,,,,,,,,,,,,,,,
1771013669.2278106,ATTITUDE,,,,,,,,,0.0017698364099487662,-0.020046934485435486,-0.00041607473394833505,,,,,,,,
1771013669.4141772,ATTITUDE,,,,,,,,,0.0018490760121494532,-0.0200748723000288,-0.00044146235450170934,,,,,,,,
1771013669.6142976,ATTITUDE,,,,,,,,,0.00184113928116858,-0.02006722055375576,-0.0004044647794216871,,,,,,,,
1771013669.7532597,VIBRATION,,,,,,,,,,,,,,,,2.574284709011554e-11,0.0022752697113901377,0.03144090622663498,
1771013669.8297443,ATTITUDE,,,,,,,,,0.0018719913205131888,-0.020039143040776253,-0.0003862309386022389,,,,,,,,
1771013670.082478,ATTITUDE,,,,,,,,,0.0018585126381367445,-0.019962307065725327,-0.0003433573292568326,,,,,,,,
1771013670.2835937,ATTITUDE,,,,,,,,,0.0018030744977295399,-0.01987924426794052,-0.00022999481006991118,,,,,,,,
1771013670.5219169,ATTITUDE,,,,,,,,,0.0018618815811350942,-0.019770517945289612,-9.96136077446863e-05,,,,,,,,
1771013670.716342,ATTITUDE,,,,,,,,,0.0018483540043234825,-0.019674625247716904,-5.478757884702645e-05,,,,,,,,
1771013670.9361584,ATTITUDE,,,,,,,,,0.0018771860050037503,-0.019585447385907173,-9.268172289012e-05,,,,,,,,
1771013671.1448298,ATTITUDE,,,,,,,,,0.0018584482604637742,-0.019528497010469437,-0.00014394230674952269,,,,,,,,
1771013671.422616,ATTITUDE,,,,,,,,,0.0018202621722593904,-0.019441796466708183,-0.00016372842947021127,,,,,,,,
1771013671.5701015,ATTITUDE,,,,,,,,,0.0017759244656190276,-0.019331075251102448,-0.00010354715777793899,,,,,,,,
1771013671.7927685,ATTITUDE,,,,,,,,,0.001713027828373015,-0.019306525588035583,5.864478225703351e-06,,,,,,,,
1771013671.860822,ALTITUDE,,,,,,,,594.1810302734375,,,,,,,,,,,
1771013671.8818734,LOCAL_POSITION_NED,,,,,,,,,,,,,0.003368183271959424,0.010124926455318928,0.33892160654067993,,,,
1771013671.9019525,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,
1771013672.019819,ATTITUDE,,,,,,,,,0.001656868145801127,-0.019288484007120132,0.00012918924039695412,,,,,,,,
1771013672.279065,ATTITUDE,,,,,,,,,0.0016107786213979125,-0.019283846020698547,0.00023910384334158152,,,,,,,,
1771013672.4593546,ATTITUDE,,,,,,,,,0.001468262285925448,-0.019189612939953804,0.0003475747362244874,,,,,,,,
1771013672.717412,ATTITUDE,,,,,,,,,0.0014440008671954274,-0.01918480545282364,0.0003914366534445435,,,,,,,,
1771013672.9332576,ATTITUDE,,,,,,,,,0.001335029723122716,-0.019104914739727974,0.0004726345941890031,,,,,,,,
1771013673.1832147,ATTITUDE,,,,,,,,,0.0012211237335577607,-0.019001875072717667,0.0005033689085394144,,,,,,,,
1771013673.4227562,ATTITUDE,,,,,,,,,0.001163060194812715,-0.018913811072707176,0.0005730613484047353,,,,,,,,
1771013673.592261,ATTITUDE,,,,,,,,,0.0010662530548870564,-0.018832135945558548,0.0005714560393244028,,,,,,,,
1771013673.8420877,ATTITUDE,,,,,,,,,0.0009366353624500334,-0.018838968127965927,0.0005279973847791553,,,,,,,,
1771013674.0946615,ATTITUDE,,,,,,,,,0.000860723783262074,-0.018804753199219704,0.0006048583891242743,,,,,,,,
1771013674.3126395,ATTITUDE,,,,,,,,,0.0008801925578154624,-0.018771760165691376,0.0006018206477165222,,,,,,,,
1771013674.5443044,ATTITUDE,,,,,,,,,0.0008317878236994147,-0.018738925457000732,0.0006059520528651774,,,,,,,,
1771013674.810369,ATTITUDE,,,,,,,,,0.0007291565416380763,-0.018714539706707,0.0005707042873837054,,,,,,,,
1771013674.9851358,ATTITUDE,,,,,,,,,0.0006240941002033651,-0.018646156415343285,0.0005553654627874494,,,,,,,,
1771013675.26291,ATTITUDE,,,,,,,,,0.0004993460606783628,-0.01866384595632553,0.0006312818150036037,,,,,,,,
1771013675.3277125,ALTITUDE,,,,,,,,594.0938110351562,,,,,,,,,,,
1771013675.4028282,LOCAL_POSITION_NED,,,,,,,,,,,,,0.001709515112452209,0.005292458925396204,0.41536709666252136,,,,
1771013675.4233837,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,
1771013675.4807253,ATTITUDE,,,,,,,,,0.00032766873482614756,-0.018631264567375183,0.0006478650029748678,,,,,,,,
1771013675.7423484,ATTITUDE,,,,,,,,,0.00028683102573268116,-0.01858065277338028,0.0007133479812182486,,,,,,,,
1771013675.977758,BATTERY_STATUS,12.031,0.0,79,,,,,,,,,,,,,,,,
1771013676.0020554,ATTITUDE,,,,,,,,,0.00015225740207824856,-0.018537480384111404,0.0008653952390886843,,,,,,,,
1771013676.1918314,ATTITUDE,,,,,,,,,3.873330570058897e-05,-0.018522758036851883,0.0010905703529715538,,,,,,,,
1771013676.40187,ATTITUDE,,,,,,,,,-4.8115845856955275e-05,-0.018453963100910187,0.0012312319595366716,,,,,,,,
1771013676.686987,ATTITUDE,,,,,,,,,-0.00011319901386741549,-0.01844617910683155,0.0013112692395225167,,,,,,,,
1771013676.8788297,ATTITUDE,,,,,,,,,-5.9947902627754956e-05,-0.018451781943440437,0.0013249070616438985,,,,,,,,
1771013677.1017475,ATTITUDE,,,,,,,,,0.00013213185593485832,-0.01840762235224247,0.001264580525457859,,,,,,,,
1771013677.353245,ATTITUDE,,,,,,,,,0.00032256508711725473,-0.018286507576704025,0.0011725114891305566,,,,,,,,
1771013677.5818565,ATTITUDE,,,,,,,,,0.0004997333162464201,-0.01837325468659401,0.0012444780441001058,,,,,,,,
1771013677.8136196,ATTITUDE,,,,,,,,,0.0007103124517016113,-0.01852940022945404,0.001424581976607442,,,,,,,,
1771013678.062993,ATTITUDE,,,,,,,,,0.0007847023080103099,-0.018575448542833328,0.001393748796544969,,,,,,,,
1771013678.25214,ATTITUDE,,,,,,,,,0.0010366933420300484,-0.01863018237054348,0.0011317242169752717,,,,,,,,
1771013678.5144784,ATTITUDE,,,,,,,,,0.001274646376259625,-0.01870199479162693,0.00146780745126307,,,,,,,,
1771013678.740938,ATTITUDE,,,,,,,,,0.001504175248555839,-0.018740404397249222,0.0019005039939656854,,,,,,,,
1771013678.863161,ALTITUDE,,,,,,,,593.8560180664062,,,,,,,,,,,
1771013678.8820753,LOCAL_POSITION_NED,,,,,,,,,,,,,0.01075602788478136,0.01995863951742649,0.4661004841327667,,,,
1771013678.9088252,SERVO_OUTPUT_RAW,,,,109,189,184,264,,,,,,,,,,,,
1771013679.0218856,ATTITUDE,,,,,,,,,0.0017526614246889949,-0.018819374963641167,0.0020657810382544994,,,,,,,,
1771013679.1737788,ATTITUDE,,,,,,,,,0.0018717185594141483,-0.01879786141216755,0.002063505817204714,,,,,,,,
1771013679.4619026,ATTITUDE,,,,,,,,,0.00217735324986279,-0.018926318734884262,0.0019692329224199057,,,,,,,,
1771013679.7028832,ATTITUDE,,,,,,,,,0.0023354662116616964,-0.0189106035977602,0.002360884565860033,,,,,,,,
1771013679.8768885,ATTITUDE,,,,,,,,,0.002601398155093193,-0.018897218629717827,0.0021361105609685183,,,,,,,,
1771013680.1317253,ATTITUDE,,,,,,,,,0.002713549882173538,-0.018850918859243393,0.0026051534805446863,,,,,,,,
1771013680.368739,ATTITUDE,,,,,,,,,0.002990925684571266,-0.018959375098347664,0.002837453968822956,,,,,,,,
1771013680.5902622,ATTITUDE,,,,,,,,,0.0031732977367937565,-0.01884934864938259,0.0025551572907716036,,,,,,,,
1771013680.7817447,ATTITUDE,,,,,,,,,0.003327762708067894,-0.018949491903185844,0.0027185536455363035,,,,,,,,
1771013681.062841,ATTITUDE,,,,,,,,,0.0035307917278259993,-0.019096501171588898,0.0032700609881430864,,,,,,,,
1771013681.281884,ATTITUDE,,,,,,,,,0.0037466478534042835,-0.018935494124889374,0.0032913999166339636,,,,,,,,
1771013681.5191176,ATTITUDE,,,,,,,,,0.0038685654290020466,-0.018998591229319572,0.0034861420281231403,,,,,,,,
1771013681.7637572,ATTITUDE,,,,,,,,,0.004114639479666948,-0.018917283043265343,0.0036024916917085648,,,,,,,,
1771013681.9817328,ATTITUDE,,,,,,,,,0.0042435829527676105,-0.018879162147641182,0.003673899220302701,,,,,,,,
1771013682.2050629,ATTITUDE,,,,,,,,,0.004522337578237057,-0.018985755741596222,0.0036844799760729074,,,,,,,,
1771013682.3243034,ALTITUDE,,,,,,,,593.8956298828125,,,,,,,,,,,
1771013682.3485131,LOCAL_POSITION_NED,,,,,,,,,,,,,0.09482751786708832,0.3599013090133667,0.42104610800743103,,,,
1771013682.373233,SERVO_OUTPUT_RAW,,,,109,195,163,250,,,,,,,,,,,,
1771013682.4716659,ATTITUDE,,,,,,,,,0.004737408831715584,-0.01907120645046234,0.003917165100574493,,,,,,,,
1771013682.6619718,ATTITUDE,,,,,,,,,0.004965787287801504,-0.019054964184761047,0.004109110217541456,,,,,,,,
1771013682.965916,BATTERY_STATUS,12.013,0.0,78,,,,,,,,,,,,,,,,
1771013682.9882722,ATTITUDE,,,,,,,,,0.005056316498667002,-0.018980100750923157,0.004434086848050356,,,,,,,,
1771013683.131754,ATTITUDE,,,,,,,,,0.005179557483643293,-0.018995128571987152,0.004328159149736166,,,,,,,,
1771013683.3919308,ATTITUDE,,,,,,,,,0.005353487096726894,-0.019306618720293045,0.00478505389764905,,,,,,,,
1771013683.6270273,ATTITUDE,,,,,,,,,0.005414028652012348,-0.01949371211230755,0.004609296098351479,,,,,,,,
1771013683.8753116,ATTITUDE,,,,,,,,,0.005557298194617033,-0.0198138989508152,0.004905604757368565,,,,,,,,
1771013684.0619993,ATTITUDE,,,,,,,,,0.005472298711538315,-0.020579125732183456,0.005230624228715897,,,,,,,,
1771013684.3456635,ATTITUDE,,,,,,,,,0.0058382004499435425,-0.020910874009132385,0.005285454448312521,,,,,,,,
1771013684.5717473,ATTITUDE,,,,,,,,,0.005996641702950001,-0.020886695012450218,0.005446113646030426,,,,,,,,
1771013684.7780557,ATTITUDE,,,,,,,,,0.006078091915696859,-0.021089736372232437,0.0052595557644963264,,,,,,,,
1771013685.008674,ATTITUDE,,,,,,,,,0.006261057686060667,-0.02165188640356064,0.005661192815750837,,,,,,,,
1771013685.2637568,ATTITUDE,,,,,,,,,0.006260450929403305,-0.021687841042876244,0.005994426552206278,,,,,,,,
1771013685.4719245,ATTITUDE,,,,,,,,,0.00465618958696723,-0.02630135975778103,0.008100883103907108,,,,,,,,
1771013685.689168,ATTITUDE,,,,,,,,,0.006299959495663643,-0.022999009117484093,0.009790721349418163,,,,,,,,
1771013685.812034,ALTITUDE,,,,,,,,594.1546020507812,,,,,,,,,,,
1771013685.8318233,LOCAL_POSITION_NED,,,,,,,,,,,,,0.3055483102798462,1.3911871910095215,0.5130807161331177,,,,
1771013685.8534808,SERVO_OUTPUT_RAW,,,,194,338,279,424,,,,,,,,,,,,
1771013685.9536965,ATTITUDE,,,,,,,,,0.006088224705308676,-0.023623062297701836,0.009398441761732101,,,,,,,,
1771013686.1818817,ATTITUDE,,,,,,,,,0.00639459490776062,-0.024532360956072807,0.010442553088068962,,,,,,,,
1771013686.4140706,ATTITUDE,,,,,,,,,0.0068955752067267895,-0.02312818542122841,0.01006027776747942,,,,,,,,
1771013686.594408,ATTITUDE,,,,,,,,,0.006863153073936701,-0.02361133322119713,0.010073375888168812,,,,,,,,
1771013686.8738122,ATTITUDE,,,,,,,,,0.007106410339474678,-0.02398122474551201,0.010299231857061386,,,,,,,,
1771013687.1118803,ATTITUDE,,,,,,,,,0.007047222927212715,-0.024108052253723145,0.010180489160120487,,,,,,,,
1771013687.3616593,ATTITUDE,,,,,,,,,0.007127202581614256,-0.024303684011101723,0.010290908627212048,,,,,,,,
1771013687.513846,ATTITUDE,,,,,,,,,0.0073126838542521,-0.024575501680374146,0.010931406170129776,,,,,,,,
1771013687.7650478,ATTITUDE,,,,,,,,,0.007255623582750559,-0.024899285286664963,0.01098883617669344,,,,,,,,
1771013687.9958322,ATTITUDE,,,,,,,,,0.0037695071659982204,-0.03582549840211868,0.015240778215229511,,,,,,,,
1771013688.2845116,ATTITUDE,,,,,,,,,0.006488322746008635,-0.028490381315350533,0.01940138079226017,,,,,,,,
1771013688.4678,ATTITUDE,,,,,,,,,0.0070817130617797375,-0.025886915624141693,0.020286276936531067,,,,,,,,
1771013688.713965,ATTITUDE,,,,,,,,,0.006994152441620827,-0.027307376265525818,0.020777840167284012,,,,,,,,
1771013688.9235337,ATTITUDE,,,,,,,,,0.005688830278813839,-0.030385799705982208,0.021595854312181473,,,,,,,,
1771013689.1917186,ATTITUDE,,,,,,,,,0.007023272104561329,-0.026996681466698647,0.022458430379629135,,,,,,,,
1771013689.2566633,ALTITUDE,,,,,,,,594.1123046875,,,,,,,,,,,
1771013689.331651,LOCAL_POSITION_NED,,,,,,,,,,,,,0.9247047305107117,3.357433795928955,0.6115546822547913,,,,
1771013689.3642354,SERVO_OUTPUT_RAW,,,,109,361,227,479,,,,,,,,,,,,
