Timestamp,Message Type,Voltage (V),Current (A),Remaining (%),Servo1 Output,Servo2 Output,Servo8 Output,Servo4 Output,Altitude (m),Roll,Pitch,Yaw,Yaw Rate (rad/s),Acceleration Z (m/s^2),Local X (m),Local Y (m),Local Z (m),Vibration X,Vibration Y,Vibration Z,ESC Info
1771017273.1393585,ATTITUDE,,,,,,,,,-0.0016751250950619578,-0.021402033045887947,-1.8100754022598267,0.0003185314417351037,,,,,,,,
1771017273.3073545,ATTITUDE,,,,,,,,,-0.0017300416948273778,-0.021319668740034103,-1.8101005554199219,-2.348731504753232e-05,,,,,,,,
1771017273.5642967,ATTITUDE,,,,,,,,,-0.0017127771861851215,-0.021310318261384964,-1.810096263885498,0.0011768864933401346,,,,,,,,
1771017273.8083403,ATTITUDE,,,,,,,,,-0.0017508059972897172,-0.0213035736232996,-1.8100532293319702,-0.0011544369626790285,,,,,,,,
1771017273.9899657,ATTITUDE,,,,,,,,,-0.0017865330446511507,-0.021277103573083878,-1.8100764751434326,0.00037077016895636916,,,,,,,,
1771017274.212343,ATTITUDE,,,,,,,,,-0.0018522442551329732,-0.021295690909028053,-1.8101228475570679,-0.0005300163174979389,,,,,,,,
1771017274.4803367,ATTITUDE,,,,,,,,,-0.0018262597732245922,-0.02126585878431797,-1.8101632595062256,-0.0006908969371579587,,,,,,,,
1771017274.544331,ALTITUDE,,,,,,,,597.8063354492188,,,,,,,,,,,,
1771017274.5758557,LOCAL_POSITION_NED,,,,,,,,,,,,,,11.132072448730469,1.7326020002365112,0.4230189025402069,,,,
1771017274.605855,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771017274.6952903,ATTITUDE,,,,,,,,,-0.0018257182091474533,-0.021282078698277473,-1.8101651668548584,0.000569808529689908,,,,,,,,
1771017274.886708,ATTITUDE,,,,,,,,,-0.0016813202528283,-0.021236522123217583,-1.8101224899291992,-0.0015353390481323004,,,,,,,,
1771017274.899717,BATTERY_STATUS,11.979,0.0,77,,,,,,,,,,,,,,,,,
