Timestamp,Message Type,Voltage (V),Current (A),Remaining (%),Servo1 Output,Servo2 Output,Servo8 Output,Servo4 Output,Altitude (m),Roll,Pitch,Yaw,Yaw Rate (rad/s),Acceleration Z (m/s^2),Local X (m),Local Y (m),Local Z (m),Vibration X,Vibration Y,Vibration Z,ESC Info
1771233025.399184,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771233025.4657745,ATTITUDE,,,,,,,,,-0.003862538142129779,-0.013212800957262516,-0.0011257530422881246,0.001096114981919527,,,,,,,,
1771233025.583247,ATTITUDE,,,,,,,,,-0.003881702898070216,-0.01316882949322462,-0.0010946642141789198,0.0007958312053233385,,,,,,,,
1771233025.696823,ALTITUDE,,,,,,,,621.3757934570312,,,,,,,,,,,,
1771233025.7103035,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771233025.7284863,ATTITUDE,,,,,,,,,-0.0039025982841849327,-0.013173156417906284,-0.0010775714181363583,-0.0005695674335584044,,,,,,,,
1771233025.792452,ATTITUDE,,,,,,,,,-0.00394135108217597,-0.01320804562419653,-0.001114357030019164,0.00023865984985604882,,,,,,,,
1771233025.903772,ATTITUDE,,,,,,,,,-0.0039819758385419846,-0.013203215785324574,-0.001085055060684681,-5.966066964901984e-05,,,,,,,,
1771233025.920996,ALTITUDE,,,,,,,,621.44189453125,,,,,,,,,,,,
1771233025.933646,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771233026.0490599,ATTITUDE,,,,,,,,,-0.004009965341538191,-0.013192472979426384,-0.0010984295513480902,0.00019133122987113893,,,,,,,,
1771233026.1427462,ATTITUDE,,,,,,,,,-0.004017670173197985,-0.013206099160015583,-0.0011084025027230382,-0.00014864021795801818,,,,,,,,
1771233026.212483,ALTITUDE,,,,,,,,621.5792846679688,,,,,,,,,,,,
1771233026.224312,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771233026.2406385,ATTITUDE,,,,,,,,,-0.003945257514715195,-0.013199792243540287,-0.0011332739377394319,0.001509684370830655,,,,,,,,
1771233026.3535278,ATTITUDE,,,,,,,,,-0.003876678179949522,-0.013174633495509624,-0.0011698325397446752,0.0006569241522811353,,,,,,,,
1771233026.4780777,ATTITUDE,,,,,,,,,-0.003734614234417677,-0.013136019930243492,-0.0011447889264672995,0.0008071816992014647,,,,,,,,
1771233026.4907913,ALTITUDE,,,,,,,,621.6875610351562,,,,,,,,,,,,
1771233026.5088758,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771233026.570455,ATTITUDE,,,,,,,,,-0.003637748770415783,-0.013131460174918175,-0.001172984135337174,-0.0003203970845788717,,,,,,,,
1771233026.6304955,ATTITUDE,,,,,,,,,-0.0035718895960599184,-0.013051400892436504,-0.0011327388929203153,-0.00014443742111325264,,,,,,,,
1771233026.804198,ALTITUDE,,,,,,,,621.8434448242188,,,,,,,,,,,,
1771233026.814818,SERVO_OUTPUT_RAW,,,,0,0,0,0,,,,,,,,,,,,,
1771233026.8291757,ATTITUDE,,,,,,,,,-0.003508408786728978,-0.013049955479800701,-0.0011423315154388547,0.0010407124646008015,,,,,,,,
1771233026.8923078,ATTITUDE,,,,,,,,,-0.0034740243572741747,-0.01296856440603733,-0.0011766778770834208,-0.0006281401147134602,,,,,,,,
1771233027.00871,ATTITUDE,,,,,,,,,-0.0033661327324807644,-0.012875382788479328,-0.0012429945636540651,-0.00020770897390320897,,,,,,,,
